SISRS_Split,Tree_Split,Node_Age
4,18,3.106956816720796
5,15,20.107028535112615
6,19,22.636504766639465
7,21,9.61127089039087
9,22,2.6578063943021633
1,14,3.2119013987481715
2,16,16.954816486894796
3,17,6.237700788560463
4,18,2.859016365762166
5,15,18.194816448789286
6,19,20.36251157846859
7,21,8.425666039009542
9,22,2.1531384897144683
1,14,2.8318882156878047
2,16,14.961339148079224
3,17,5.522629542188419
4,18,2.5354375009570447
5,15,16.053604693289383
6,19,17.962492129968048
7,21,7.423052194877009
9,22,1.894105022730983
1,14,3.2387688348419204
2,16,17.108688594920846
3,17,6.299316603734329
4,18,2.8901902611796153
5,15,18.36099666022011
6,19,20.54839121017107
7,21,8.500334615083794
9,22,2.169063679154007
1,14,2.9656877595485014
2,16,15.673850342668539
3,17,5.780655789055778
4,18,2.6540952266671134
5,15,16.821294114635826
6,19,18.827612005942896
7,21,7.785192818867014
9,22,1.9891896401047973
1,14,3.3883445926839926
2,16,17.896113137245827
3,17,6.577192750957931
4,18,3.0094008582859466
5,15,19.205714260713368
6,19,21.49324204272657
7,21,8.893449509359478
9,22,2.273053594924768
1,14,3.4084203212036073
2,16,17.993763515345975
3,17,6.606692244021133
4,18,3.027044004673485
5,15,19.311158915321275
6,19,21.60904606388468
7,21,8.941144203702606
9,22,2.282770849630964
1,14,3.2487878511847335
2,16,16.961058515499953
3,17,6.261940392622833
4,18,2.893730499955666
5,15,18.213530814224395
6,19,20.392547933190194
7,21,8.431540166996317
9,22,2.137741503238548
1,14,3.4730310916418894
2,16,18.21753829822791
3,17,6.325074914148388
4,18,2.8512374444599082
5,15,19.60284206800888
6,19,21.92228143873124
7,21,9.329498441452017
9,22,2.689465283593634
1,14,3.0423683013849363
2,16,16.034417541059096
3,17,5.889812065793656
4,18,2.7055399979487724
5,15,17.20904253644824
6,19,19.256033061402004
7,21,7.964895964602476
9,22,2.027460910541219
1,14,3.0383191639692235
2,16,16.072891285012997
3,17,5.8979618679876396
4,18,2.705365800252668
5,15,17.250264914397594
6,19,19.301783404205366
7,21,7.989791840582967
9,22,2.045391117325405
1,14,3.0222375782163233
2,16,15.994396787002708
3,17,5.875109443089695
4,18,2.6903687946744377
5,15,17.16495843958912
6,19,19.206745162720534
7,21,7.95001951848127
9,22,2.0297984811146286
1,14,3.0962049904062887
2,16,16.309460711913832
3,17,5.991566063414428
4,18,2.7463473405693826
5,15,17.504355919065713
6,19,19.585640257106487
7,21,8.102290507564742
9,22,2.065238080631911
1,14,3.0257198225922366
2,16,16.004019467675366
3,17,5.889065329308242
4,18,2.7003679463340866
5,15,17.17441671798321
6,19,19.220398854849368
7,21,7.952416251019905
9,22,2.0316371984810537
1,14,2.997793715170509
2,16,15.777825837715096
3,17,5.8145735652282795
4,18,2.6662924246934416
5,15,16.932060566934265
6,19,18.946327850791228
7,21,7.83309188909773
9,22,1.997684263906482
1,14,3.434741671388686
2,16,18.171458578850444
3,17,5.872671008984714
4,18,2.5965105819431997
5,15,19.630038038102686
6,19,21.99122718884127
7,21,9.622827753674482
9,22,3.08647792737818
1,14,3.348643840540884
2,16,18.45859160917479
3,17,6.731193264306306
4,18,3.0670206796029262
5,15,19.834887649713586
6,19,22.317927200312948
7,21,9.35544885122112
9,22,2.5017170572941367
1,14,3.4039655397507786
2,16,17.91029249579668
3,17,6.5751191858826274
4,18,3.013168589846739
5,15,19.22252443663514
6,19,21.5151223786316
7,21,8.906956454613258
9,22,2.272069549862877
1,14,3.378165371426192
2,16,18.74045977225932
3,17,6.847821556089357
4,18,3.131333479104587
5,15,20.130557258464904
6,19,22.637304349446794
7,21,9.587757065656426
9,22,2.6192594301519634
1,14,3.2412176410716818
2,16,17.090250882446337
3,17,6.2666036819136295
4,18,2.86691394118926
5,15,18.340739243031695
6,19,20.521992712974804
7,21,8.49709509618609
9,22,2.176863402637931
1,14,2.9601630087556003
2,16,15.619647749907397
3,17,5.7504279284347675
4,18,2.637861557715606
5,15,16.76229441019909
6,19,18.75655990626384
7,21,7.755619675193579
9,22,1.9795849485003991
1,14,2.9253819317423755
2,16,15.387706327686393
3,17,5.642021439006882
4,18,2.583601313548911
5,15,16.51488047520126
6,19,18.476786182396918
7,21,7.649129424487793
9,22,1.955074597262783
1,14,3.3984501856781115
2,16,17.926553836522327
3,17,6.5771971322739375
4,18,3.017780669787193
5,15,19.240751728773052
6,19,21.531940134978914
7,21,8.91280544564562
9,22,2.27616142407231
1,14,3.3479289626983757
2,16,17.73320216391854
3,17,6.423381362002608
4,18,2.941078224615179
5,15,19.010088504421457
6,19,21.27918141720304
7,21,8.828364542208906
9,22,2.2778560825956973
1,14,3.148340247395847
2,16,16.614354620009745
3,17,6.113581066050497
4,18,2.8093559077312484
5,15,17.832717251019453
6,19,19.954914907349522
7,21,8.253023694363595
9,22,2.1029063485521604
1,14,3.4060166518711092
2,16,18.932301786158828
3,17,6.991848623124177
4,18,3.2142447165439414
5,15,20.327693472552735
6,19,22.877073333201135
7,21,9.711469465831613
9,22,2.6702822199029654
1,14,3.144369533188236
2,16,16.568858153426742
3,17,6.098478322218725
4,18,2.793518306808277
5,15,17.78196701070757
6,19,19.893928929516708
7,21,8.229006402818268
9,22,2.0979839835292857
1,14,3.3923540558736818
2,16,17.964978114102795
3,17,6.622890001707212
4,18,3.0378965304105208
5,15,19.278684276469765
6,19,21.576235839305326
7,21,8.923161191637817
9,22,2.27886581568751
1,14,2.8541671422447976
2,16,15.096669236642372
3,17,5.55258378493501
4,18,2.543711437337368
5,15,16.198605610688713
6,19,18.126764148066293
7,21,7.500564002229503
9,22,1.9197208383719833
1,14,3.27107965605261
2,16,17.247678294830884
3,17,6.340790552277358
4,18,2.906383906219464
5,15,18.510602093950606
6,19,20.71930389768167
7,21,8.573258812689673
9,22,2.191680514665883
1,14,3.257962829779622
2,16,17.18499729615063
3,17,6.30792797733589
4,18,2.888748534715919
5,15,18.443921944358433
6,19,20.63812844184339
7,21,8.544314190743314
9,22,2.183427034419541
1,14,2.826381894528776
2,16,14.889495193047456
3,17,5.473257422233985
4,18,2.506751650732113
5,15,15.977622348092407
6,19,17.880466721937808
7,21,7.3979716672869635
9,22,1.8939992149400204
1,14,3.4034153972545518
2,16,18.991088030791943
3,17,7.036865910114578
4,18,3.25359644210938
5,15,20.39042105882024
6,19,22.94245137013687
7,21,9.74026154107678
9,22,2.676125207280453
1,14,2.960534878868451
2,16,15.654836292529495
3,17,5.75789944763747
4,18,2.638460846873439
5,15,16.798274499509738
6,19,18.799557081812114
7,21,7.779537373195254
9,22,1.9932856314837046
1,14,3.127739022176794
2,16,16.50472617735467
3,17,6.070389639421343
4,18,2.780433872701014
5,15,17.710851859247207
6,19,19.82549178189714
7,21,8.205547524901878
9,22,2.1021981383624
1,14,3.046654850425579
2,16,16.115863726367454
3,17,5.937065190394588
4,18,2.721512281169364
5,15,17.294890721084297
6,19,19.355530139462754
7,21,8.006575284528644
9,22,2.0450639983818775
1,14,3.788549489666451
2,16,18.280341344098844
3,17,6.07553199036294
4,18,2.7164381808604503
5,15,19.694271712101358
6,19,22.035894584629663
7,21,9.592128090748975
9,22,2.992753140646432
1,14,2.9762698423778886
2,16,15.70395510775843
3,17,5.759049303453246
4,18,2.64139291480603
5,15,16.855560963541183
6,19,18.860075928212144
7,21,7.806533838812605
9,22,1.9933689362216178
1,14,3.1036396380776097
2,16,16.35496212577343
3,17,6.007384524485563
4,18,2.7591550383035184
5,15,17.553980983634425
6,19,19.641049141294832
7,21,8.128603116378425
9,22,2.0725802725504927
1,14,2.900758078950261
2,16,15.24975794610804
3,17,5.593749531641439
4,18,2.5618099301776276
5,15,16.367828413671234
6,19,18.313002019461248
7,21,7.5786885741121175
9,22,1.9355278731868744
1,14,3.3910087496913945
2,16,17.88420857724354
3,17,6.56641377506574
4,18,3.0067954664976035
5,15,19.194601551408493
6,19,21.478965385160784
7,21,8.892769046986146
9,22,2.276866405269324
1,14,3.3721226472958996
2,16,18.63808805888333
3,17,6.826395868733432
4,18,3.1328848227158623
5,15,20.02417163461867
6,19,22.52413963465883
7,21,9.505103487586652
9,22,2.5680366437506557
1,14,2.8733935992982467
2,16,15.158679900234294
3,17,5.574671503007771
4,18,2.5586024768208127
5,15,16.26697154340132
6,19,18.203043981221217
7,21,7.528649539228777
9,22,1.9203678996498752
1,14,3.4356894596940037
2,16,18.20320737133701
3,17,6.623258694248779
4,18,3.0251712844258094
5,15,19.541170003412716
6,19,21.854198660126187
7,21,9.080074662721902
9,22,2.3577528936301633
1,14,3.057562803714852
2,16,16.137287384479336
3,17,5.926854910610498
4,18,2.7061283995543235
5,15,17.31632328384248
6,19,19.38215294211268
7,21,8.021373417888423
9,22,2.052934967831355
1,14,3.396337256100498
2,16,17.957059721092286
3,17,6.603549972651738
4,18,3.025471595818992
5,15,19.27201191675475
6,19,21.56560201212692
7,21,8.921557170282128
9,22,2.275553983169612
1,14,3.0064297926060917
2,16,15.95790046610416
3,17,5.881038966106679
4,18,2.7007035113401088
5,15,17.125890453220578
6,19,19.16702844666758
7,21,7.9269893912195
9,22,2.0219578392093496
1,14,3.6550239488502925
2,16,18.35481707575251
3,17,6.068024125561699
4,18,2.71050258950757
5,15,19.81388525222944
6,19,22.22402977629202
7,21,9.737708691563878
9,22,3.117119346154805
1,14,3.23966070451635
2,16,17.090681227514974
3,17,6.287701558221659
4,18,2.879353299224359
5,15,18.340884783598355
6,19,20.528768170118486
7,21,8.491718755928606
9,22,2.1694373781131553
1,14,2.2132436544324214
2,16,11.866964580589606
3,17,3.4935946890659366
4,18,1.5240809743542698
5,15,17.169218482876413
6,19,21.202219740076238
7,21,12.540428382907447
9,22,8.092857759778646
1,14,2.844695726502845
2,16,14.954354565880175
3,17,5.48946712618752
4,18,2.5150068015687808
5,15,16.051108555821394
6,19,17.961538152036443
7,21,7.43404230826431
9,22,1.8986666404064394
1,14,3.1205640808050354
2,16,16.483548835096254
3,17,6.0747927624201665
4,18,2.7832504332296963
5,15,17.68932504062608
6,19,19.792571371648773
7,21,8.19053573160619
9,22,2.1000640663887076
1,14,3.0350732539153213
2,16,16.005051328619917
3,17,5.862914589742335
4,18,2.666413599931186
5,15,17.171385770617093
6,19,19.20719931473714
7,21,7.951846862327663
9,22,2.029346597602494
1,14,3.3278834685628595
2,16,17.587952585170626
3,17,6.475953390697832
4,18,2.970124341312193
5,15,18.876377964549643
6,19,21.123684662785667
7,21,8.738048139916227
9,22,2.229121933021254
1,14,3.325112567455527
2,16,17.546192544090108
3,17,6.450308555047766
4,18,2.958282781829034
5,15,18.832237727313505
6,19,21.077029774571447
7,21,8.72082734602375
9,22,2.2286127070626627
1,14,3.470083790585001
2,16,18.225111788451766
3,17,6.3002423255178
4,18,2.8374185860446595
5,15,19.61052494764819
6,19,21.927128641352596
7,21,9.328250245686505
9,22,2.682011532057629
1,14,2.8645532341648767
2,16,15.095749672011989
3,17,5.549406306419712
4,18,2.54359683611435
5,15,16.19825762215788
6,19,18.12016508898683
7,21,7.4989113314572435
9,22,1.9207282046302652
1,14,2.42521777094759
2,16,13.39733850517431
3,17,5.254366365676706
4,18,2.4733447450617234
5,15,14.373719367992777
6,19,16.263327695448773
7,21,5.339873816815846
9,22,2.0066090872353826
1,14,2.53690352456233
2,16,13.987785381008962
3,17,5.475395595740853
4,18,2.5739624976446294
5,15,15.006168192904617
6,19,16.96899918177739
7,21,5.610716005901331
9,22,2.094240042834592
1,14,3.4533157738745217
2,16,18.178982857604975
3,17,6.654530816533871
4,18,3.039144490270697
5,15,19.513392435251486
6,19,21.82953237173906
7,21,9.044764458039282
9,22,2.3168545204381488
1,14,2.983019334757209
2,16,15.743968419692601
3,17,5.781013289639674
4,18,2.6533563953275348
5,15,16.896264230338396
6,19,18.901534834763368
7,21,7.819836644551668
9,22,1.993286232733908
1,14,2.892632966164914
2,16,15.270258115299908
3,17,5.62434166256444
4,18,2.576913762803599
5,15,16.38867539120303
6,19,18.343367265077003
7,21,7.590246543688544
9,22,1.9408563066680138
1,14,3.3902093130628437
2,16,18.79096781659043
3,17,6.916065936388861
4,18,3.173634453111962
5,15,20.179476625565826
6,19,22.69669896952911
7,21,9.599449577573623
9,22,2.6030442169485077
1,14,2.8857116410636117
2,16,15.324149179935544
3,17,5.646114623551188
4,18,2.591746944002164
5,15,16.4454036530822
6,19,18.398275560498757
7,21,7.608090391174493
9,22,1.944281880968468
1,14,3.278354732268543
2,16,17.288459065474992
3,17,6.346977630128549
4,18,2.9164412593200844
5,15,18.55637602386042
6,19,20.76150927438415
7,21,8.590269317646683
9,22,2.191786430628074
1,14,2.9166928598228807
2,16,15.391744937142615
3,17,5.668845282114557
4,18,2.6022298136331194
5,15,16.517989706643533
6,19,18.486991875943417
7,21,7.647945188128258
9,22,1.9542814170249123
1,14,3.0789866839646542
2,16,16.215599442173264
3,17,5.966721141936777
4,18,2.73441264529788
5,15,17.403519482053927
6,19,19.47302944467187
7,21,8.056499329166357
9,22,2.0555330368083666
1,14,2.821252769395656
2,16,14.944925262502139
3,17,5.53686595511984
4,18,2.542528420576236
5,15,16.032148961752192
6,19,17.930897690375502
7,21,7.410368818452035
9,22,1.90203602295475
1,14,3.140192524505288
2,16,16.517951025728788
3,17,6.058335484114327
4,18,2.8002939811030814
5,15,17.727512345564804
6,19,19.836833186862997
7,21,8.2075197382667
9,22,2.094176953314733
1,14,2.9478484440580175
2,16,15.543694429440203
3,17,5.730793889466881
4,18,2.6279697194960434
5,15,16.67946187145154
6,19,18.662988278425757
7,21,7.7161982122801795
9,22,1.969704277106434
1,14,3.2748276034800803
2,16,17.276543307478395
3,17,6.3576563122884195
4,18,2.909939602619822
5,15,18.54148865032339
6,19,20.75227896609993
7,21,8.587289832679332
9,22,2.19237724225637
1,14,3.007930441299049
2,16,15.851187612285553
3,17,5.830045199786518
4,18,2.6713874500208696
5,15,17.013114102372747
6,19,19.03909653661366
7,21,7.879331529083391
9,22,2.012906405408657
1,14,3.437061969204265
2,16,18.077195827368154
3,17,6.637784575439639
4,18,3.0370822322909135
5,15,19.40088366590008
6,19,21.71061476908276
7,21,8.985594297445267
9,22,2.2916482324681837
1,14,3.631206388690515
2,16,18.328193716749603
3,17,5.975266472786561
4,18,2.6415714898183182
